0, 0, Header, 1, 2, 960
1, 0, Start_track
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, 0, "major"
1, 0, Tempo, 267857
1, 0, Copyright_t, "Copyright "
1, 30720, Tempo, 267857
1, 30721, End_track
2, 0, Start_track
2, 0, Program_c, 0, 65
2, 0, Control_c, 0, 121, 0
2, 0, Control_c, 0, 64, 0
2, 0, Control_c, 0, 91, 48
2, 0, Control_c, 0, 10, 51
2, 0, Control_c, 0, 7, 95
2, 0, Title_t, "Alto Saxophone"
2, 480, Note_on_c, 0, 74, 71
2, 1920, Note_off_c, 0, 74, 0
2, 1920, Note_on_c, 0, 72, 74
2, 2400, Note_off_c, 0, 72, 0
2, 2400, Note_on_c, 0, 70, 73
2, 2880, Note_off_c, 0, 70, 0
2, 2880, Note_on_c, 0, 67, 66
2, 3199, Note_off_c, 0, 67, 0
2, 3199, Note_on_c, 0, 63, 67
2, 3518, Note_off_c, 0, 63, 0
2, 3518, Note_on_c, 0, 60, 67
2, 3840, Note_off_c, 0, 60, 0
2, 3840, Note_on_c, 0, 65, 87
2, 4800, Note_off_c, 0, 65, 0
2, 5280, Note_on_c, 0, 63, 68
2, 6240, Note_off_c, 0, 63, 0
2, 6240, Note_on_c, 0, 67, 85
2, 6720, Note_off_c, 0, 67, 0
2, 6720, Note_on_c, 0, 68, 79
2, 7200, Note_off_c, 0, 68, 0
2, 7200, Note_on_c, 0, 65, 74
2, 7680, Note_off_c, 0, 65, 0
2, 7680, Note_on_c, 0, 67, 81
2, 8160, Note_off_c, 0, 67, 0
2, 8160, Note_on_c, 0, 70, 79
2, 8640, Note_off_c, 0, 70, 0
2, 8640, Note_on_c, 0, 72, 83
2, 9120, Note_off_c, 0, 72, 0
2, 9120, Note_on_c, 0, 70, 70
2, 9600, Note_off_c, 0, 70, 0
2, 9600, Note_on_c, 0, 73, 82
2, 10560, Note_off_c, 0, 73, 0
2, 10560, Note_on_c, 0, 72, 69
2, 11040, Note_off_c, 0, 72, 0
2, 11040, Note_on_c, 0, 67, 61
2, 11520, Note_off_c, 0, 67, 0
2, 12960, Note_on_c, 0, 74, 67
2, 13440, Note_off_c, 0, 74, 0
2, 13440, Note_on_c, 0, 77, 78
2, 13920, Note_off_c, 0, 77, 0
2, 13920, Note_on_c, 0, 75, 72
2, 14400, Note_off_c, 0, 75, 0
2, 14400, Note_on_c, 0, 74, 73
2, 14880, Note_off_c, 0, 74, 0
2, 14880, Note_on_c, 0, 72, 71
2, 15360, Note_off_c, 0, 72, 0
2, 15360, Note_on_c, 0, 71, 73
2, 15840, Note_off_c, 0, 71, 0
2, 15840, Note_on_c, 0, 67, 68
2, 16320, Note_off_c, 0, 67, 0
2, 16320, Note_on_c, 0, 63, 66
2, 16800, Note_off_c, 0, 63, 0
2, 16800, Note_on_c, 0, 59, 72
2, 17280, Note_off_c, 0, 59, 0
2, 17280, Note_on_c, 0, 67, 92
2, 18720, Note_off_c, 0, 67, 0
2, 18720, Note_on_c, 0, 65, 76
2, 19200, Note_off_c, 0, 65, 0
2, 19200, Note_on_c, 0, 68, 83
2, 19680, Note_off_c, 0, 68, 0
2, 19680, Note_on_c, 0, 70, 85
2, 20160, Note_off_c, 0, 70, 0
2, 20160, Note_on_c, 0, 67, 70
2, 21120, Note_off_c, 0, 67, 0
2, 21120, Note_on_c, 0, 65, 68
2, 21600, Note_off_c, 0, 65, 0
2, 21600, Note_on_c, 0, 67, 78
2, 22080, Note_off_c, 0, 67, 0
2, 22080, Note_on_c, 0, 68, 83
