0, 0, Header, 1, 2, 960
1, 0, Start_track
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, 0, "major"
1, 0, Tempo, 288461
1, 0, Copyright_t, "Copyright  "
1, 1, End_track
2, 0, Start_track
2, 0, Program_c, 0, 65
2, 0, Control_c, 0, 121, 0
2, 0, Control_c, 0, 64, 0
2, 0, Control_c, 0, 91, 48
2, 0, Control_c, 0, 10, 51
2, 0, Control_c, 0, 7, 95
2, 0, Title_t, "Alto Saxophone"
2, 0, Note_on_c, 0, 69, 69
2, 480, Note_off_c, 0, 69, 0
2, 480, Note_on_c, 0, 72, 80
2, 1440, Note_off_c, 0, 72, 0
2, 1440, Note_on_c, 0, 69, 69
2, 1920, Note_off_c, 0, 69, 0
2, 1920, Note_on_c, 0, 70, 78
2, 2400, Note_off_c, 0, 70, 0
2, 2400, Note_on_c, 0, 69, 73
2, 2880, Note_off_c, 0, 69, 0
2, 2880, Note_on_c, 0, 64, 61
2, 3199, Note_off_c, 0, 64, 0
2, 3199, Note_on_c, 0, 65, 80
2, 3518, Note_off_c, 0, 65, 0
2, 3518, Note_on_c, 0, 66, 80
2, 3840, Note_off_c, 0, 66, 0
2, 3840, Note_on_c, 0, 67, 82
2, 4320, Note_off_c, 0, 67, 0
2, 4320, Note_on_c, 0, 74, 94
2, 4800, Note_off_c, 0, 74, 0
2, 4800, Note_on_c, 0, 70, 72
2, 5280, Note_off_c, 0, 70, 0
2, 5280, Note_on_c, 0, 67, 68
2, 5760, Note_off_c, 0, 67, 0
2, 5760, Note_on_c, 0, 69, 78
2, 6240, Note_off_c, 0, 69, 0
2, 6240, Note_on_c, 0, 61, 65
2, 7200, Note_off_c, 0, 61, 0
2, 7200, Note_on_c, 0, 67, 89
2, 7680, Note_off_c, 0, 67, 0
2, 8160, Note_on_c, 0, 65, 68
2, 8640, Note_off_c, 0, 65, 0
2, 11040, Note_on_c, 0, 69, 69
2, 11520, Note_off_c, 0, 69, 0
2, 11520, Note_on_c, 0, 67, 75
2, 12000, Note_off_c, 0, 67, 0
2, 12000, Note_on_c, 0, 70, 82
2, 12480, Note_off_c, 0, 70, 0
2, 12480, Note_on_c, 0, 69, 74
2, 12960, Note_off_c, 0, 69, 0
2, 12960, Note_on_c, 0, 67, 70
2, 13440, Note_off_c, 0, 67, 0
2, 13920, Note_on_c, 0, 65, 72
2, 14880, Note_off_c, 0, 65, 0
2, 14880, Note_on_c, 0, 70, 85
2, 15360, Note_off_c, 0, 70, 0
2, 15360, Note_on_c, 0, 71, 82
2, 15840, Note_off_c, 0, 71, 0
2, 15840, Note_on_c, 0, 70, 72
2, 16320, Note_off_c, 0, 70, 0
2, 16320, Note_on_c, 0, 68, 70
2, 16800, Note_off_c, 0, 68, 0
2, 16800, Note_on_c, 0, 65, 73
2, 17280, Note_off_c, 0, 65, 0
2, 17280, Note_on_c, 0, 70, 86
2, 17760, Note_off_c, 0, 70, 0
2, 17760, Note_on_c, 0, 68, 69
2, 19200, Note_off_c, 0, 68, 0
2, 19680, Note_on_c, 0, 72, 68
2, 20160, Note_off_c, 0, 72, 0
2, 20160, Note_on_c, 0, 70, 70
2, 20640, Note_off_c, 0, 70, 0
2, 20640, Note_on_c, 0, 67, 69
2, 21120, Note_off_c, 0, 67, 0
2, 21120, Note_on_c, 0, 66, 72
2, 21600, Note_off_c, 0, 66, 0
2, 21600, Note_on_c, 0, 69, 83
2, 22080, Note_off_c, 0, 69, 0
2, 22080, Note_on_c, 0, 62, 64
2, 22560, Note_off_c, 0, 62, 0
