0, 0, Header, 1, 2, 960
1, 0, Start_track
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, -1, "major"
1, 0, Tempo, 267857
1, 0, Copyright_t, "Copyright "
1, 1, End_track
2, 0, Start_track
2, 0, Program_c, 0, 65
2, 0, Control_c, 0, 121, 0
2, 0, Control_c, 0, 64, 0
2, 0, Control_c, 0, 91, 48
2, 0, Control_c, 0, 10, 51
2, 0, Control_c, 0, 7, 95
2, 0, Title_t, "Alto Saxophone"
2, 3360, Note_on_c, 0, 67, 66
2, 6720, Note_off_c, 0, 67, 0
2, 6720, Note_on_c, 0, 67, 70
2, 7200, Note_off_c, 0, 67, 0
2, 7200, Note_on_c, 0, 70, 83
2, 8640, Note_off_c, 0, 70, 0
2, 8640, Note_on_c, 0, 72, 79
2, 9600, Note_off_c, 0, 72, 0
2, 9600, Note_on_c, 0, 73, 81
2, 10080, Note_off_c, 0, 73, 0
2, 10080, Note_on_c, 0, 76, 82
2, 11040, Note_off_c, 0, 76, 0
2, 11040, Note_on_c, 0, 70, 64
2, 11520, Note_off_c, 0, 70, 0
2, 11520, Note_on_c, 0, 73, 81
2, 12480, Note_off_c, 0, 73, 0
2, 12480, Note_on_c, 0, 72, 75
2, 12960, Note_off_c, 0, 72, 0
2, 12960, Note_on_c, 0, 70, 74
2, 13440, Note_off_c, 0, 70, 0
2, 13440, Note_on_c, 0, 73, 84
2, 16320, Note_off_c, 0, 73, 0
2, 16320, Note_on_c, 0, 72, 70
2, 18240, Note_off_c, 0, 72, 0
2, 18240, Note_on_c, 0, 70, 71
2, 18720, Note_off_c, 0, 70, 0
2, 18720, Note_on_c, 0, 76, 81
2, 19200, Note_off_c, 0, 76, 0
2, 20160, Note_on_c, 0, 74, 69
2, 20640, Note_off_c, 0, 74, 0
2, 20640, Note_on_c, 0, 69, 68
2, 21120, Note_off_c, 0, 69, 0
2, 21120, Note_on_c, 0, 66, 66
2, 21600, Note_off_c, 0, 66, 0
2, 21600, Note_on_c, 0, 69, 82
2, 22080, Note_off_c, 0, 69, 0
2, 22080, Note_on_c, 0, 66, 69
2, 22560, Note_off_c, 0, 66, 0
2, 22560, Note_on_c, 0, 64, 72
2, 23040, Note_off_c, 0, 64, 0
2, 23040, Note_on_c, 0, 70, 85
2, 24000, Note_off_c, 0, 70, 0
2, 24000, Note_on_c, 0, 70, 77
2, 26400, Note_off_c, 0, 70, 0
2, 26400, Note_on_c, 0, 72, 79
2, 26880, Note_off_c, 0, 72, 0
2, 26880, Note_on_c, 0, 70, 70
2, 27360, Note_off_c, 0, 70, 0
2, 27360, Note_on_c, 0, 69, 75
2, 27840, Note_off_c, 0, 69, 0
2, 27840, Note_on_c, 0, 69, 70
2, 28800, Note_off_c, 0, 69, 0
2, 30240, Note_on_c, 0, 69, 70
2, 30720, Note_off_c, 0, 69, 0
2, 30720, Note_on_c, 0, 67, 68
2, 31200, Note_off_c, 0, 67, 0
2, 31200, Note_on_c, 0, 66, 68
2, 31680, Note_off_c, 0, 66, 0
2, 31680, Note_on_c, 0, 66, 74
2, 32640, Note_off_c, 0, 66, 0
2, 64800, Note_on_c, 0, 52, 69
2, 65040, Note_off_c, 0, 52, 0
2, 65040, Note_on_c, 0, 55, 78
2, 65280, Note_off_c, 0, 55, 0
2, 65280, Note_on_c, 0, 60, 91
2, 65760, Note_off_c, 0, 60, 0
2, 65760, Note_on_c, 0, 64, 92
2, 66240, Note_off_c, 0, 64, 0
2, 66240, Note_on_c, 0, 62, 73
2, 66720, Note_off_c, 0, 62, 0
