0, 0, Header, 1, 2, 960
1, 0, Start_track
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, -1, "major"
1, 0, Tempo, 267857
1, 0, Copyright_t, "Copyright "
1, 30720, Tempo, 267857
1, 30721, End_track
2, 0, Start_track
2, 0, Program_c, 0, 65
2, 0, Control_c, 0, 121, 0
2, 0, Control_c, 0, 64, 0
2, 0, Control_c, 0, 91, 48
2, 0, Control_c, 0, 10, 51
2, 0, Control_c, 0, 7, 95
2, 0, Title_t, "Alto Saxophone"
2, 480, Note_on_c, 0, 66, 71
2, 960, Note_off_c, 0, 66, 0
2, 960, Note_on_c, 0, 67, 76
2, 1440, Note_off_c, 0, 67, 0
2, 1440, Note_on_c, 0, 70, 83
2, 1920, Note_off_c, 0, 70, 0
2, 1920, Note_on_c, 0, 68, 66
2, 2400, Note_off_c, 0, 68, 0
2, 2400, Note_on_c, 0, 67, 73
2, 2880, Note_off_c, 0, 67, 0
2, 2880, Note_on_c, 0, 66, 75
2, 3360, Note_off_c, 0, 66, 0
2, 3360, Note_on_c, 0, 62, 66
2, 3840, Note_off_c, 0, 62, 0
2, 3840, Note_on_c, 0, 67, 86
2, 4320, Note_off_c, 0, 67, 0
2, 4320, Note_on_c, 0, 72, 87
2, 4800, Note_off_c, 0, 72, 0
2, 6240, Note_on_c, 0, 70, 70
2, 7200, Note_off_c, 0, 70, 0
2, 7200, Note_on_c, 0, 68, 68
2, 7680, Note_off_c, 0, 68, 0
2, 7680, Note_on_c, 0, 70, 79
2, 8400, Note_off_c, 0, 70, 0
2, 8400, Note_on_c, 0, 77, 89
2, 8640, Note_off_c, 0, 77, 0
2, 8640, Note_on_c, 0, 74, 70
2, 8959, Note_off_c, 0, 74, 0
2, 8959, Note_on_c, 0, 70, 70
2, 9278, Note_off_c, 0, 70, 0
2, 9278, Note_on_c, 0, 67, 63
2, 9600, Note_off_c, 0, 67, 0
2, 9600, Note_on_c, 0, 68, 80
2, 10080, Note_off_c, 0, 68, 0
2, 10080, Note_on_c, 0, 62, 62
2, 10560, Note_off_c, 0, 62, 0
2, 10560, Note_on_c, 0, 67, 80
2, 11040, Note_off_c, 0, 67, 0
2, 11040, Note_on_c, 0, 61, 64
2, 11520, Note_off_c, 0, 61, 0
2, 12960, Note_on_c, 0, 68, 69
2, 13920, Note_off_c, 0, 68, 0
2, 13920, Note_on_c, 0, 70, 81
2, 14880, Note_off_c, 0, 70, 0
2, 14880, Note_on_c, 0, 68, 76
2, 15360, Note_off_c, 0, 68, 0
2, 15360, Note_on_c, 0, 72, 89
2, 16080, Note_off_c, 0, 72, 0
2, 16080, Note_on_c, 0, 68, 69
2, 16320, Note_off_c, 0, 68, 0
2, 16320, Note_on_c, 0, 67, 74
2, 16639, Note_off_c, 0, 67, 0
2, 16639, Note_on_c, 0, 65, 66
2, 16958, Note_off_c, 0, 65, 0
2, 16958, Note_on_c, 0, 67, 82
2, 18240, Note_off_c, 0, 67, 0
2, 18720, Note_on_c, 0, 77, 70
2, 19200, Note_off_c, 0, 77, 0
2, 19200, Note_on_c, 0, 74, 67
2, 20160, Note_off_c, 0, 74, 0
2, 20640, Note_on_c, 0, 75, 69
2, 21600, Note_off_c, 0, 75, 0
2, 21600, Note_on_c, 0, 74, 71
2, 22080, Note_off_c, 0, 74, 0
2, 22080, Note_on_c, 0, 68, 65
2, 22399, Note_off_c, 0, 68, 0
2, 22399, Note_on_c, 0, 70, 78
2, 22718, Note_off_c, 0, 70, 0
2, 22718, Note_on_c, 0, 71, 81
