0, 0, Header, 1, 2, 960
1, 0, Start_track
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, 0, "major"
1, 0, Tempo, 600000
1, 0, Title_t, "Ornithology"
1, 0, Text_t, "Charlie Paker"
1, 0, Copyright_t, "Copyright  "
1, 3360, Tempo, 254237
1, 3361, End_track
2, 0, Start_track
2, 0, Program_c, 0, 65
2, 0, Control_c, 0, 121, 0
2, 0, Control_c, 0, 64, 0
2, 0, Control_c, 0, 91, 48
2, 0, Control_c, 0, 10, 51
2, 0, Control_c, 0, 7, 95
2, 0, Title_t, "Alto Saxophone"
2, 3360, Note_on_c, 0, 62, 64
2, 3840, Note_off_c, 0, 62, 0
2, 3840, Note_on_c, 0, 67, 88
2, 4320, Note_off_c, 0, 67, 0
2, 4320, Note_on_c, 0, 69, 82
2, 4800, Note_off_c, 0, 69, 0
2, 4800, Note_on_c, 0, 71, 79
2, 5280, Note_off_c, 0, 71, 0
2, 5280, Note_on_c, 0, 72, 80
2, 5760, Note_off_c, 0, 72, 0
2, 5760, Note_on_c, 0, 74, 85
2, 6240, Note_off_c, 0, 74, 0
2, 6240, Note_on_c, 0, 71, 66
2, 6720, Note_off_c, 0, 71, 0
2, 6720, Note_on_c, 0, 72, 79
2, 7200, Note_off_c, 0, 72, 0
2, 7200, Note_on_c, 0, 74, 76
2, 7680, Note_off_c, 0, 74, 0
2, 7680, Note_on_c, 0, 71, 68
2, 8160, Note_off_c, 0, 71, 0
2, 8160, Note_on_c, 0, 67, 66
2, 8640, Note_off_c, 0, 67, 0
2, 11040, Note_on_c, 0, 62, 72
2, 11520, Note_off_c, 0, 62, 0
2, 11520, Note_on_c, 0, 67, 83
2, 12000, Note_off_c, 0, 67, 0
2, 12000, Note_on_c, 0, 69, 84
2, 12480, Note_off_c, 0, 69, 0
2, 12480, Note_on_c, 0, 70, 81
2, 12960, Note_off_c, 0, 70, 0
2, 12960, Note_on_c, 0, 72, 77
2, 13440, Note_off_c, 0, 72, 0
2, 13440, Note_on_c, 0, 74, 82
2, 13920, Note_off_c, 0, 74, 0
2, 13920, Note_on_c, 0, 76, 84
2, 14880, Note_off_c, 0, 76, 0
2, 14880, Note_on_c, 0, 77, 80
2, 15360, Note_off_c, 0, 77, 0
2, 15840, Note_on_c, 0, 67, 71
2, 16320, Note_off_c, 0, 67, 0
2, 16320, Note_on_c, 0, 69, 79
2, 16800, Note_off_c, 0, 69, 0
2, 16800, Note_on_c, 0, 70, 85
2, 18720, Note_off_c, 0, 70, 0
2, 18720, Note_on_c, 0, 74, 81
2, 19200, Note_off_c, 0, 74, 0
2, 19200, Note_on_c, 0, 72, 65
2, 19680, Note_off_c, 0, 72, 0
2, 19680, Note_on_c, 0, 69, 70
2, 20640, Note_off_c, 0, 69, 0
2, 20640, Note_on_c, 0, 65, 66
2, 21120, Note_off_c, 0, 65, 0
2, 21120, Note_on_c, 0, 70, 82
2, 21600, Note_off_c, 0, 70, 0
2, 21600, Note_on_c, 0, 68, 73
2, 22080, Note_off_c, 0, 68, 0
2, 22080, Note_on_c, 0, 69, 77
2, 22560, Note_off_c, 0, 69, 0
2, 22560, Note_on_c, 0, 65, 67
2, 23040, Note_off_c, 0, 65, 0
2, 26400, Note_on_c, 0, 68, 66
2, 27840, Note_off_c, 0, 68, 0
2, 27840, Note_on_c, 0, 67, 72
2, 28320, Note_off_c, 0, 67, 0
2, 28320, Note_on_c, 0, 65, 69
2, 28800, Note_off_c, 0, 65, 0
2, 28800, Note_on_c, 0, 64, 70
2, 29280, Note_off_c, 0, 64, 0
