0, 0, Header, 1, 2, 960
1, 0, Start_track
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, -3, "major"
1, 0, Tempo, 363636
1, 0, Copyright_t, "Copyright"
1, 1, End_track
2, 0, Start_track
2, 0, Program_c, 0, 65
2, 0, Control_c, 0, 121, 0
2, 0, Control_c, 0, 64, 0
2, 0, Control_c, 0, 91, 48
2, 0, Control_c, 0, 10, 51
2, 0, Control_c, 0, 7, 95
2, 0, Title_t, "Alto Saxophone"
2, 14880, Note_on_c, 0, 60, 70
2, 15360, Note_off_c, 0, 60, 0
2, 15360, Note_on_c, 0, 67, 87
2, 16800, Note_off_c, 0, 67, 0
2, 16800, Note_on_c, 0, 65, 74
2, 17040, Note_off_c, 0, 65, 0
2, 17040, Note_on_c, 0, 64, 72
2, 17280, Note_off_c, 0, 64, 0
2, 17280, Note_on_c, 0, 65, 80
2, 17760, Note_off_c, 0, 65, 0
2, 17760, Note_on_c, 0, 67, 75
2, 18240, Note_off_c, 0, 67, 0
2, 18720, Note_on_c, 0, 60, 66
2, 19200, Note_off_c, 0, 60, 0
2, 19200, Note_on_c, 0, 67, 86
2, 19680, Note_off_c, 0, 67, 0
2, 19680, Note_on_c, 0, 67, 79
2, 20640, Note_off_c, 0, 67, 0
2, 20640, Note_on_c, 0, 65, 73
2, 20880, Note_off_c, 0, 65, 0
2, 20880, Note_on_c, 0, 64, 75
2, 21120, Note_off_c, 0, 64, 0
2, 21120, Note_on_c, 0, 65, 82
2, 21600, Note_off_c, 0, 65, 0
2, 21600, Note_on_c, 0, 67, 80
2, 22080, Note_off_c, 0, 67, 0
2, 22560, Note_on_c, 0, 60, 67
2, 23040, Note_off_c, 0, 60, 0
2, 23040, Note_on_c, 0, 67, 87
2, 24480, Note_off_c, 0, 67, 0
2, 24480, Note_on_c, 0, 65, 78
2, 24720, Note_off_c, 0, 65, 0
2, 24720, Note_on_c, 0, 64, 76
2, 24960, Note_off_c, 0, 64, 0
2, 24960, Note_on_c, 0, 65, 82
2, 25440, Note_off_c, 0, 65, 0
2, 25440, Note_on_c, 0, 64, 74
2, 25920, Note_off_c, 0, 64, 0
2, 25920, Note_on_c, 0, 60, 65
2, 26400, Note_off_c, 0, 60, 0
2, 26400, Note_on_c, 0, 58, 74
2, 27840, Note_off_c, 0, 58, 0
2, 29280, Note_on_c, 0, 60, 71
2, 29760, Note_off_c, 0, 60, 0
2, 29760, Note_on_c, 0, 67, 91
2, 30240, Note_off_c, 0, 67, 0
2, 30240, Note_on_c, 0, 67, 76
2, 32160, Note_off_c, 0, 67, 0
2, 32160, Note_on_c, 0, 65, 69
2, 32400, Note_off_c, 0, 65, 0
2, 32400, Note_on_c, 0, 63, 70
2, 32640, Note_off_c, 0, 63, 0
2, 32640, Note_on_c, 0, 65, 78
2, 33120, Note_off_c, 0, 65, 0
2, 33120, Note_on_c, 0, 67, 82
2, 33600, Note_off_c, 0, 67, 0
2, 34320, Note_on_c, 0, 71, 64
2, 34560, Note_off_c, 0, 71, 0
2, 34560, Note_on_c, 0, 72, 75
2, 36000, Note_off_c, 0, 72, 0
2, 36000, Note_on_c, 0, 70, 68
2, 36240, Note_off_c, 0, 70, 0
2, 36240, Note_on_c, 0, 67, 70
2, 36480, Note_off_c, 0, 67, 0
2, 36480, Note_on_c, 0, 65, 71
2, 36799, Note_off_c, 0, 65, 0
2, 36799, Note_on_c, 0, 63, 70
2, 37118, Note_off_c, 0, 63, 0
2, 37118, Note_on_c, 0, 60, 70
2, 37440, Note_off_c, 0, 60, 0
